token	category	is_homograph	kbbi_pos	is_multi_word
banggalang	wilayah:kecamatan	f		f
bangil	wilayah:kecamatan	f		f
bangilan	wilayah:kecamatan	f		f
bangkala	wilayah:kecamatan	f		f
bangkelekila	wilayah:kecamatan	f		f
bangkinang	wilayah:kecamatan	f		f
bangko	wilayah:kecamatan	f		f
bangkunat	wilayah:kecamatan	f		f
bangkurung	wilayah:kecamatan	f		f
bangodua	wilayah:kecamatan	f		f
bangorejo	wilayah:kecamatan	f		f
bangsalsari	wilayah:kecamatan	f		f
bangsri	wilayah:kecamatan	f		f
banjarangkan	wilayah:kecamatan	f		f
banjaranyar	wilayah:kecamatan	f		f
banjarejo	wilayah:kecamatan	f		f
banjarharjo	wilayah:kecamatan	f		f
banjarmangu	wilayah:kecamatan	f		f
banjarwangi	wilayah:kecamatan	f		f
banjit	wilayah:kecamatan	f		f
bansari	wilayah:kecamatan	f		f
bantan	wilayah:kecamatan	f		f
bantarbolang	wilayah:kecamatan	f		f
bantargadung	wilayah:kecamatan	f		f
bantargebang	wilayah:kecamatan	f		f
bantarkalong	wilayah:kecamatan	f		f
bantarkawung	wilayah:kecamatan	f		f
bantarsari	wilayah:kecamatan	f		f
bantarujeg	wilayah:kecamatan	f		f
banten	wilayah:provinsi	f		f
bantimurung	wilayah:kecamatan	f		f
bantur	wilayah:kecamatan	f		f
banuhampu	wilayah:kecamatan	f		f
banyuanyar	wilayah:kecamatan	f		f
banyuates	wilayah:kecamatan	f		f
banyudono	wilayah:kecamatan	f		f
banyuglugur	wilayah:kecamatan	f		f
banyuke	wilayah:kecamatan	f		f
banyuputih	wilayah:kecamatan	f		f
banyuresmi	wilayah:kecamatan	f		f
banyusari	wilayah:kecamatan	f		f
banyuurip	wilayah:kecamatan	f		f
baolan	wilayah:kecamatan	f		f
bapai	wilayah:kecamatan	f		f
barabai	wilayah:kecamatan	f		f
barack	orang:nama-keluarga	f		f
baradatu	wilayah:kecamatan	f		f
barajo	wilayah:kecamatan	f		f
baraka	wilayah:kecamatan	f		f
barambai	wilayah:kecamatan	f		f
barangin	wilayah:kecamatan	f		f
barangka	wilayah:kecamatan	f		f
baranti	wilayah:kecamatan	f		f
barbara	orang:nama-depan	f		f
barebbo	wilayah:kecamatan	f		f
baregbeg	wilayah:kecamatan	f		f
barends	orang:nama-keluarga	f		f
bargot	wilayah:kecamatan	f		f
barito	wilayah:kabupaten-kota	f		f
barito	wilayah:kecamatan	f		f
barkah	orang:nama-keluarga	f		f
barnabas	orang:nama-depan	f		f
baro	wilayah:kecamatan	f		f
baroko	wilayah:kecamatan	f		f
barombong	wilayah:kecamatan	f		f
barona	wilayah:kecamatan	f		f
baros	wilayah:kecamatan	f		f
barrett	orang:nama-keluarga	f		f
barry	orang:nama-depan	f		f
barth	orang:nama-keluarga	f		f
barthos	orang:nama-keluarga	f		f
baruga	wilayah:kecamatan	f		f
barumun	wilayah:kecamatan	f		f
baruppu	wilayah:kecamatan	f		f
barus	orang:nama-keluarga	f		f
barus	wilayah:kecamatan	f		f
barusjahe	wilayah:kecamatan	f		f
baryadi	orang:nama-keluarga	f		f
barzanjī	orang:nama-keluarga	f		f
basala	wilayah:kecamatan	f		f
basarang	wilayah:kecamatan	f		f
basidondo	wilayah:kecamatan	f		f
basko	orang:nama-keluarga	f		f
basri	orang:nama-depan	f		f
basri	orang:nama-keluarga	f		f
basry	orang:nama-keluarga	f		f
basse	wilayah:kecamatan	f		f
bastian	orang:nama-depan	f		f
basuki	orang:nama-depan	f		f
basuki	orang:nama-keluarga	f		f
batabual	wilayah:kecamatan	f		f
bataguh	wilayah:kecamatan	f		f
batahan	wilayah:kecamatan	f		f
batalaiworu	wilayah:kecamatan	f		f
batani	wilayah:kecamatan	f		f
batanta	wilayah:kecamatan	f		f
batauga	wilayah:kecamatan	f		f
batealit	wilayah:kecamatan	f		f
batee	wilayah:kecamatan	f		f
bathin	wilayah:kecamatan	f		f
batipuah	wilayah:kecamatan	f		f
batipuh	wilayah:kecamatan	f		f
batom	wilayah:kecamatan	f		f
batuah	wilayah:kecamatan	f		f
batubara	orang:nama-keluarga	f		f
batubi	wilayah:kecamatan	f		f
batuceper	wilayah:kecamatan	f		f
batudaa	wilayah:kecamatan	f		f
batudaka	wilayah:kecamatan	f		f
batui	wilayah:kecamatan	f		f
batujajar	wilayah:kecamatan	f		f
batujaya	wilayah:kecamatan	f		f
batukara	wilayah:kecamatan	f		f
batukliang	wilayah:kecamatan	f		f
batulappa	wilayah:kecamatan	f		f
batuley	wilayah:kecamatan	f		f
batumarmar	wilayah:kecamatan	f		f
batunadua	wilayah:kecamatan	f		f
batununggal	wilayah:kecamatan	f		f
batupoaro	wilayah:kecamatan	f		f
batuputih	wilayah:kecamatan	f		f
batur	wilayah:kecamatan	f		f
baturaja	wilayah:kecamatan	f		f
baturetno	wilayah:kecamatan	f		f
baturiti	wilayah:kecamatan	f		f
baturraden	wilayah:kecamatan	f		f
batuwarno	wilayah:kecamatan	f		f
baula	wilayah:kecamatan	f		f
bauntung	wilayah:kecamatan	f		f
baureno	wilayah:kecamatan	f		f
bawolato	wilayah:kecamatan	f		f
bayah	wilayah:kecamatan	f		f
bayeun	wilayah:kecamatan	f		f
bayongbong	wilayah:kecamatan	f		f
beam	wilayah:kecamatan	f		f
beane	orang:nama-keluarga	f		f
beatrice	orang:nama-depan	f		f
beatrice	orang:nama-keluarga	f		f
beatrix	orang:nama-depan	f		f
bebandem	wilayah:kecamatan	f		f
beben	orang:nama-depan	f		f
bebesen	wilayah:kecamatan	f		f
beck	orang:nama-keluarga	f		f
bedagai	wilayah:kabupaten-kota	f		f
beduai	wilayah:kecamatan	f		f
beer	orang:nama-keluarga	f		f
begalung	wilayah:kecamatan	f		f
behe	wilayah:kecamatan	f		f
behman	orang:nama-keluarga	f		f
beimes	wilayah:kecamatan	f		f
bejen	wilayah:kecamatan	f		f
beji	wilayah:kecamatan	f		f
bejo	orang:nama-depan	f		f
bekri	wilayah:kecamatan	f		f
belalau	wilayah:kecamatan	f		f
belantikan	wilayah:kecamatan	f		f
belapis	wilayah:kecamatan	f		f
belawa	orang:nama-keluarga	f		f
belawa	wilayah:kecamatan	f		f
belawang	wilayah:kecamatan	f		f
belinda	orang:nama-depan	f		f
belinyu	wilayah:kecamatan	f		f
belitang	wilayah:kecamatan	f		f
beliti	wilayah:kecamatan	f		f
bella	orang:nama-depan	f		f
bellaetrix	orang:nama-depan	f		f
bellinda	orang:nama-depan	f		f
belmondo	orang:nama-depan	f		f
belopa	wilayah:kecamatan	f		f
bemby	orang:nama-depan	f		f
ben	orang:nama-depan	f		f
benai	wilayah:kecamatan	f		f
benakat	wilayah:kecamatan	f		f
benawa	wilayah:kecamatan	f		f
bendosari	wilayah:kecamatan	f		f
benedictus	orang:nama-depan	f		f
bener	wilayah:kabupaten-kota	f		f
bener	wilayah:kecamatan	f		f
beng	orang:nama-depan	f		f
bengalon	wilayah:kecamatan	f		f
bengo	wilayah:kecamatan	f		f
benjamin	orang:nama-depan	f		f
benjamín	orang:nama-depan	f		f
benjeng	wilayah:kecamatan	f		f
bennedict	orang:nama-depan	f		f
benni	orang:nama-depan	f		f
benny	orang:nama-depan	f		f
beno	orang:nama-keluarga	f		f
benowo	wilayah:kecamatan	f		f
bentian	wilayah:kecamatan	f		f
benuki	wilayah:kecamatan	f		f
benyamin	orang:nama-depan	f		f
beoga	wilayah:kecamatan	f		f
berampu	wilayah:kecamatan	f		f
berandan	wilayah:kecamatan	f		f
berastagi	wilayah:kecamatan	f		f
berata	orang:nama-keluarga	f		f
beraur	wilayah:kecamatan	f		f
berbak	wilayah:kecamatan	f		f
berbek	wilayah:kecamatan	f		f
berentz	orang:nama-keluarga	f		f
berhard	orang:nama-depan	f		f
berliyan	orang:nama-depan	f		f
bermani	wilayah:kecamatan	f		f
bernadet	orang:nama-keluarga	f		f
bernadette	orang:nama-depan	f		f
bernadine	orang:nama-depan	f		f
bernard	orang:nama-depan	f		f
bernardus	orang:nama-depan	f		f
berniece	orang:nama-depan	f		f
berry	orang:nama-depan	f		f
berry	orang:nama-keluarga	f		f
berta	orang:nama-depan	f		f
bertens	orang:nama-keluarga	f		f
bertha	orang:nama-depan	f		f
berthelot	orang:nama-keluarga	f		f
berthold	orang:nama-depan	f		f
berto	orang:nama-depan	f		f
bertrand	orang:nama-depan	f		f
beryl	orang:nama-depan	f		f
besitang	wilayah:kecamatan	f		f
besuki	wilayah:kecamatan	f		f
besulutu	wilayah:kecamatan	f		f
betayau	wilayah:kecamatan	f		f
betcbamu	wilayah:kecamatan	f		f
betoambari	wilayah:kecamatan	f		f
betti	orang:nama-depan	f		f
betty	orang:nama-depan	f		f
beule	orang:nama-keluarga	f		f
beutong	wilayah:kecamatan	f		f
beuzekom	orang:nama-keluarga	f		f
bewani	wilayah:kecamatan	f		f
bharat	wilayah:kabupaten-kota	f		f
bianca	orang:nama-depan	f		f
biandoga	wilayah:kecamatan	f		f
biaro	wilayah:kabupaten-kota	f		f
biaro	wilayah:kecamatan	f		f
biatan	wilayah:kecamatan	f		f
bibida	wilayah:kecamatan	f		f
biboki	wilayah:kecamatan	f		f
bibra	orang:nama-keluarga	f		f
bidare	wilayah:kecamatan	f		f
bie	orang:nama-keluarga	f		f
bies	wilayah:kecamatan	f		f
bigung	wilayah:kecamatan	f		f
bije	orang:nama-keluarga	f		f
bijlaard	orang:nama-keluarga	f		f
bikar	wilayah:kecamatan	f		f
bikomi	wilayah:kecamatan	f		f
bilalang	wilayah:kecamatan	f		f
bilato	wilayah:kecamatan	f		f
bill	orang:nama-depan	f		f
billy	orang:nama-depan	f		f
bilqis	orang:nama-depan	f		f
biluhu	wilayah:kecamatan	f		f
bimbo	orang:nama-depan	f		f
bime	wilayah:kecamatan	f		f
bimo	orang:nama-depan	f		f
bimo	orang:nama-keluarga	f		f
binakal	wilayah:kecamatan	f		f
binamu	wilayah:kecamatan	f		f
binangun	wilayah:kecamatan	f		f
binawidya	wilayah:kecamatan	f		f
binduriang	wilayah:kecamatan	f		f
bing	orang:nama-depan	f		f
bingai	wilayah:kecamatan	f		f
bingin	wilayah:kecamatan	f		f
bino	wilayah:kecamatan	f		f
binong	wilayah:kecamatan	f		f
binongko	wilayah:kecamatan	f		f
bintauna	wilayah:kecamatan	f		f
bintuni	wilayah:kabupaten-kota	f		f
bintuni	wilayah:kecamatan	f		f
binuang	wilayah:kecamatan	f		f
bio	orang:nama-depan	f		f
birem	wilayah:kecamatan	f		f
biringbulu	wilayah:kecamatan	f		f
biringkanaya	wilayah:kecamatan	f		f
birip	wilayah:kecamatan	f		f
biromaru	wilayah:kecamatan	f		f
birugo	wilayah:kecamatan	f		f
biscoop	wilayah:kecamatan	f		f
bisma	orang:nama-depan	f		f
bisono	orang:nama-keluarga	f		f
bisri	orang:nama-keluarga	f		f
bissappu	wilayah:kecamatan	f		f
bittuang	wilayah:kecamatan	f		f
biuk	wilayah:kecamatan	f		f
black	orang:nama-keluarga	f		f
blado	wilayah:kecamatan	f		f
blahbatuh	wilayah:kecamatan	f		f
blambangan	wilayah:kecamatan	f		f
blanakan	wilayah:kecamatan	f		f
blang	wilayah:kecamatan	f		f
blangkejeren	wilayah:kecamatan	f		f
blangpegayon	wilayah:kecamatan	f		f
blangpidie	wilayah:kecamatan	f		f
blega	wilayah:kecamatan	f		f
blimbing	wilayah:kecamatan	f		f
blimbingsari	wilayah:kecamatan	f		f
bluluk	wilayah:kecamatan	f		f
bluto	wilayah:kecamatan	f		f
boas	orang:nama-depan	f		f
boawae	wilayah:kecamatan	f		f
boaz	orang:nama-depan	f		f
bob	orang:nama-depan	f		f
bobby	orang:nama-depan	f		f
bobi	orang:nama-depan	f		f
bobotsari	wilayah:kecamatan	f		f
boby	orang:nama-depan	f		f
boccoe	wilayah:kecamatan	f		f
bodeh	wilayah:kecamatan	f		f
bodo	orang:nama-keluarga	f		f
boen	orang:nama-depan	f		f
boen	orang:nama-keluarga	f		f
boer	orang:nama-keluarga	f		f
bogoboida	wilayah:kecamatan	f		f
bogonuk	wilayah:kecamatan	f		f
bogorejo	wilayah:kecamatan	f		f
boh	wilayah:kecamatan	f		f
boja	wilayah:kecamatan	f		f
bojonegara	wilayah:kecamatan	f		f
bojong	wilayah:kecamatan	f		f
bojongasih	wilayah:kecamatan	f		f
bojonggambir	wilayah:kecamatan	f		f
bojonggede	wilayah:kecamatan	f		f
bojongloa	wilayah:kecamatan	f		f
bojongmangu	wilayah:kecamatan	f		f
bojongmanik	wilayah:kecamatan	f		f
bojongpicung	wilayah:kecamatan	f		f
bojongsari	wilayah:kecamatan	f		f
bojongsoang	wilayah:kecamatan	f		f
bok	orang:nama-keluarga	f		f
bokan	wilayah:kecamatan	f		f
bokat	wilayah:kecamatan	f		f
boking	wilayah:kecamatan	f		f
bokondini	wilayah:kecamatan	f		f
bokoneri	wilayah:kecamatan	f		f
bolaang	wilayah:kabupaten-kota	f		f
bolaang	wilayah:kecamatan	f		f
bolakme	wilayah:kecamatan	f		f
bolang	orang:nama-keluarga	f		f
bolangitang	wilayah:kecamatan	f		f
bolango	wilayah:kabupaten-kota	f		f
bolano	wilayah:kecamatan	f		f
bolden	orang:nama-keluarga	f		f
boleng	wilayah:kecamatan	f		f
boliyohuto	wilayah:kecamatan	f		f
bolo	wilayah:kecamatan	f		f
bolon	wilayah:kecamatan	f		f
bomakia	wilayah:kecamatan	f		f
bomberay	wilayah:kecamatan	f		f
bomela	wilayah:kecamatan	f		f
bona	orang:nama-depan	f		f
bonai	orang:nama-keluarga	f		f
bonai	wilayah:kecamatan	f		f
bonaparte	orang:nama-keluarga	f		f
bonatua	wilayah:kecamatan	f		f
bondifuar	wilayah:kecamatan	f		f
bondoala	wilayah:kecamatan	f		f
bonegunu	wilayah:kecamatan	f		f
bonehau	wilayah:kecamatan	f		f
bonepantai	wilayah:kecamatan	f		f
bonerate	wilayah:kecamatan	f		f
bongan	wilayah:kecamatan	f		f
bongas	wilayah:kecamatan	f		f
bonggakaradeng	wilayah:kecamatan	f		f
bonggo	wilayah:kecamatan	f		f
bongomeme	wilayah:kecamatan	f		f
boni	orang:nama-depan	f		f
bonnie	orang:nama-depan	f		f
bono	orang:nama-keluarga	f		f
bonorowo	wilayah:kecamatan	f		f
bonti	wilayah:kecamatan	f		f
bontoa	wilayah:kecamatan	f		f
bontoala	wilayah:kecamatan	f		f
bontocani	wilayah:kecamatan	f		f
bontoharu	wilayah:kecamatan	f		f
bontolempangang	wilayah:kecamatan	f		f
bontomanai	wilayah:kecamatan	f		f
bontomarannu	wilayah:kecamatan	f		f
bontomatene	wilayah:kecamatan	f		f
bontonompo	wilayah:kecamatan	f		f
bontoramba	wilayah:kecamatan	f		f
bontosikuyu	wilayah:kecamatan	f		f
bontotiro	wilayah:kecamatan	f		f
borbor	wilayah:kecamatan	f		f
boris	orang:nama-depan	f		f
borme	wilayah:kecamatan	f		f
borne	orang:nama-keluarga	f		f
borobudur	wilayah:kecamatan	f		f
boronadu	wilayah:kecamatan	f		f
bosar	wilayah:kecamatan	f		f
botain	wilayah:kecamatan	f		f
botan	orang:nama-keluarga	f		f
botanglomang	wilayah:kecamatan	f		f
botin	wilayah:kecamatan	f		f
botolinggo	wilayah:kecamatan	f		f
botomuzoi	wilayah:kecamatan	f		f
botumoito	wilayah:kecamatan	f		f
botupingge	wilayah:kecamatan	f		f
bouman	orang:nama-keluarga	f		f
bouttier	orang:nama-keluarga	f		f
boven	wilayah:kabupaten-kota	f		f
bowie	orang:nama-keluarga	f		f
bowobado	wilayah:kecamatan	f		f
boy	orang:nama-depan	f		f
boyan	wilayah:kecamatan	f		f
boyolangu	wilayah:kecamatan	f		f
bpiri	wilayah:kecamatan	f		f
brahim	orang:nama-keluarga	f		f
braja	wilayah:kecamatan	f		f
brak	wilayah:kecamatan	f		f
bram	orang:nama-depan	f		f
bram	wilayah:kecamatan	f		f
brandon	orang:nama-depan	f		f
brang	wilayah:kecamatan	f		f
brangsong	wilayah:kecamatan	f		f
brati	wilayah:kecamatan	f		f
braza	wilayah:kecamatan	f		f
breagit	orang:nama-depan	f		f
breukelen	orang:nama-keluarga	f		f
bria	orang:nama-keluarga	f		f
brian	orang:nama-depan	f		f
brianna	orang:nama-depan	f		f
brigita	orang:nama-depan	f		f
brigitta	orang:nama-depan	f		f
brodie	orang:nama-keluarga	f		f
bronckhorst	orang:nama-keluarga	f		f
brondong	wilayah:kecamatan	f		f
brosnan	orang:nama-keluarga	f		f
broussouloux	orang:nama-keluarga	f		f
brown	orang:nama-keluarga	f		f
browne	orang:nama-keluarga	f		f
browning	orang:nama-keluarga	f		f
bruno	orang:nama-depan	f		f
bruno	wilayah:kecamatan	f		f
bruwa	wilayah:kecamatan	f		f
bruyadori	wilayah:kecamatan	f		f
bryan	orang:nama-depan	f		f
bryant	orang:nama-depan	f		f
bua	wilayah:kecamatan	f		f
buahbatu	wilayah:kecamatan	f		f
buahdua	wilayah:kecamatan	f		f
bualemo	wilayah:kecamatan	f		f
buaran	wilayah:kecamatan	f		f
buay	wilayah:kecamatan	f		f
buayan	wilayah:kecamatan	f		f
bubon	wilayah:kecamatan	f		f
bubulan	wilayah:kecamatan	f		f
budhijanto	orang:nama-keluarga	f		f
budiani	orang:nama-keluarga	f		f
budianto	orang:nama-keluarga	f		f
budiarto	orang:nama-keluarga	f		f
budiharti	orang:nama-keluarga	f		f
budikusuma	orang:nama-keluarga	f		f
budinan	orang:nama-depan	f		f
budinan	orang:nama-keluarga	f		f
budong	wilayah:kecamatan	f		f
buduran	wilayah:kecamatan	f		f
buer	wilayah:kecamatan	f		f
bugi	wilayah:kecamatan	f		f
buguk	wilayah:kecamatan	f		f
bugul	wilayah:kecamatan	f		f
bukal	wilayah:kecamatan	f		f
bukateja	wilayah:kecamatan	f		f
buke	wilayah:kecamatan	f		f
buki	wilayah:kecamatan	f		f
bukik	wilayah:kecamatan	f		f
buko	wilayah:kecamatan	f		f
bula	wilayah:kecamatan	f		f
bulagi	wilayah:kecamatan	f		f
bulahari	orang:nama-keluarga	f		f
bulakamba	wilayah:kecamatan	f		f
bulango	wilayah:kecamatan	f		f
bulatn	wilayah:kecamatan	f		f
bulawa	wilayah:kecamatan	f		f
bulik	wilayah:kecamatan	f		f
bulo	orang:nama-keluarga	f		f
bulo	wilayah:kecamatan	f		f
bulok	wilayah:kecamatan	f		f
buluanop	wilayah:kecamatan	f		f
bulukerto	wilayah:kecamatan	f		f
bulukumpa	wilayah:kecamatan	f		f
bululawang	wilayah:kecamatan	f		f
bulupoddo	wilayah:kecamatan	f		f
buluspesantren	wilayah:kecamatan	f		f
bumiaji	wilayah:kecamatan	f		f
bumiayu	wilayah:kecamatan	f		f
bumijawa	wilayah:kecamatan	f		f
bunaken	wilayah:kecamatan	f		f
bunder	wilayah:kecamatan	f		f
bungah	wilayah:kecamatan	f		f
bungatan	wilayah:kecamatan	f		f
bungaya	wilayah:kecamatan	f		f
bungbulang	wilayah:kecamatan	f		f
bungi	orang:nama-keluarga	f		f
bungi	wilayah:kecamatan	f		f
bungin	wilayah:kecamatan	f		f
bungku	wilayah:kecamatan	f		f
bungoro	wilayah:kecamatan	f		f
bunguran	wilayah:kecamatan	f		f
bungursari	wilayah:kecamatan	f		f
bungus	wilayah:kecamatan	f		f
bunobogu	wilayah:kecamatan	f		f
bunta	wilayah:kecamatan	f		f
buntao	wilayah:kecamatan	f		f
buntulia	wilayah:kecamatan	f		f
buntumalangka	wilayah:kecamatan	f		f
bunyu	wilayah:kecamatan	f		f
buo	wilayah:kecamatan	f		f
burau	wilayah:kecamatan	f		f
burhanuddin	orang:nama-depan	f		f
burhanuddin	orang:nama-keluarga	f		f
burky	orang:nama-keluarga	f		f
burneh	wilayah:kecamatan	f		f
buruway	wilayah:kecamatan	f		f
busang	wilayah:kecamatan	f		f
bustomi	orang:nama-keluarga	f		f
busungbiu	wilayah:kecamatan	f		f
buyasuri	wilayah:kecamatan	f		f
bwefar	orang:nama-keluarga	f		f
bünyamin	orang:nama-depan	f		f
błeszyński	orang:nama-keluarga	f		f
cabangbungin	wilayah:kecamatan	f		f
cacang	orang:nama-depan	f		f
cadasari	wilayah:kecamatan	f		f
cader	orang:nama-keluarga	f		f
caesar	orang:nama-depan	f		f
cahayawati	orang:nama-keluarga	f		f
cahya	orang:nama-depan	f		f
cahyadewi	orang:nama-keluarga	f		f
cahyadi	orang:nama-keluarga	f		f
cahyaning	orang:nama-keluarga	f		f
cahyaningsih	orang:nama-keluarga	f		f
cahyo	orang:nama-depan	f		f
cahyo	orang:nama-keluarga	f		f
cahyono	orang:nama-keluarga	f		f
cai	orang:nama-keluarga	f		f
caitlin	orang:nama-depan	f		f
cakranegara	wilayah:kecamatan	f		f
cali	orang:nama-depan	f		f
calista	orang:nama-depan	f		f
callebaut	orang:nama-keluarga	f		f
callista	orang:nama-depan	f		f
calvin	orang:nama-depan	f		f
camba	wilayah:kecamatan	f		f
cambai	wilayah:kecamatan	f		f
camelia	orang:nama-depan	f		f
campaka	wilayah:kecamatan	f		f
campakamulya	wilayah:kecamatan	f		f
campalagian	wilayah:kecamatan	f		f
camplong	wilayah:kecamatan	f		f
campurdarat	wilayah:kecamatan	f		f
canchanya	orang:nama-keluarga	f		f
candani	orang:nama-keluarga	f		f
candimulyo	wilayah:kecamatan	f		f
candipuro	wilayah:kecamatan	f		f
candiroto	wilayah:kecamatan	f		f
cangkuang	wilayah:kecamatan	f		f
cannavaro	orang:nama-keluarga	f		f
cantian	wilayah:kecamatan	f		f
cantigi	wilayah:kecamatan	f		f
capkala	wilayah:kecamatan	f		f
capri	orang:nama-keluarga	f		f
carenang	wilayah:kecamatan	f		f
carina	orang:nama-depan	f		f
caringin	wilayah:kecamatan	f		f
carita	wilayah:kecamatan	f		f
cariu	wilayah:kecamatan	f		f
carl	orang:nama-depan	f		f
carla	orang:nama-depan	f		f
carli	orang:nama-keluarga	f		f
carlo	orang:nama-depan	f		f
carlos	orang:nama-depan	f		f
carlson	orang:nama-keluarga	f		f
carma	orang:nama-depan	f		f
carmela	orang:nama-depan	f		f
carmelita	orang:nama-depan	f		f
carmelita	orang:nama-keluarga	f		f
carmelo	orang:nama-depan	f		f
carmen	orang:nama-depan	f		f
carmo	orang:nama-keluarga	f		f
carnando	orang:nama-keluarga	f		f
carol	orang:nama-depan	f		f
carolina	orang:nama-depan	f		f
caroline	orang:nama-depan	f		f
caroline	orang:nama-keluarga	f		f
carolyn	orang:nama-depan	f		f
carr	orang:nama-keluarga	f		f
carrascalão	orang:nama-keluarga	f		f
carrisia	orang:nama-keluarga	f		f
cartwright	orang:nama-keluarga	f		f
carvalho	orang:nama-keluarga	f		f
cassandra	orang:nama-depan	f		f
catarina	orang:nama-depan	f		f
catharina	orang:nama-depan	f		f
catherina	orang:nama-depan	f		f
catherine	orang:nama-depan	f		f
cathleen	orang:nama-depan	f		f
cathy	orang:nama-depan	f		f
catubouw	wilayah:kecamatan	f		f
cawas	wilayah:kecamatan	f		f
caycho	orang:nama-keluarga	f		f
cecilia	orang:nama-depan	f		f
celala	wilayah:kecamatan	f		f
celia	orang:nama-depan	f		f
celia	orang:nama-keluarga	f		f
celina	orang:nama-depan	f		f
celine	orang:nama-depan	f		f
cello	orang:nama-keluarga	f		f
cempaga	wilayah:kecamatan	f		f
cenaku	wilayah:kecamatan	f		f
cenrana	wilayah:kecamatan	f		f
cepiring	wilayah:kecamatan	f		f
cepogo	wilayah:kecamatan	f		f
cerbon	wilayah:kecamatan	f		f
cerenti	wilayah:kecamatan	f		f
cerme	wilayah:kecamatan	f		f
cermee	wilayah:kecamatan	f		f
cessy	orang:nama-depan	f		f
cestaro	orang:nama-keluarga	f		f
ceureumen	wilayah:kecamatan	f		f
chaer	orang:nama-keluarga	f		f
chairul	orang:nama-depan	f		f
chalid	orang:nama-keluarga	f		f
chand	orang:nama-depan	f		f
chandra	orang:nama-depan	f		f
chandra	orang:nama-keluarga	f		f
chaniago	orang:nama-keluarga	f		f
chantal	orang:nama-depan	f		f
chapman	orang:nama-keluarga	f		f
charice	orang:nama-depan	f		f
charis	orang:nama-depan	f		f
charles	orang:nama-depan	f		f
charles	orang:nama-keluarga	f		f
charlie	orang:nama-depan	f		f
chaterine	orang:nama-depan	f		f
chay	orang:nama-keluarga	f		f
chealsea	orang:nama-depan	f		f
chedid	orang:nama-keluarga	f		f
chelin	orang:nama-depan	f		f
chelsea	orang:nama-depan	f		f
chelsie	orang:nama-depan	f		f
chelsy	orang:nama-depan	f		f
chen	orang:nama-keluarga	f		f
chendrawinata	orang:nama-keluarga	f		f
cheryl	orang:nama-depan	f		f
chia	orang:nama-keluarga	f		f
chiara	orang:nama-depan	f		f
chicco	orang:nama-depan	f		f
chico	orang:nama-depan	f		f
ching	orang:nama-depan	f		f
chintia	orang:nama-depan	f		f
chintya	orang:nama-depan	f		f
chitra	orang:nama-depan	f		f
choirie	orang:nama-keluarga	f		f
choirunnisa	orang:nama-depan	f		f
choirunnisa	orang:nama-keluarga	f		f
chrinty	orang:nama-depan	f		f
chris	orang:nama-depan	f		f
chrisnawati	orang:nama-keluarga	f		f
christabel	orang:nama-depan	f		f
christiaan	orang:nama-depan	f		f
christian	orang:nama-depan	f		f
christiana	orang:nama-depan	f		f
christiana	orang:nama-keluarga	f		f
christiarus	orang:nama-depan	f		f
christie	orang:nama-keluarga	f		f
christina	orang:nama-depan	f		f
christina	orang:nama-keluarga	f		f
christine	orang:nama-depan	f		f
christoffel	orang:nama-depan	f		f
christoffer	orang:nama-depan	f		f
christoph	orang:nama-depan	f		f
christopher	orang:nama-depan	f		f
christy	orang:nama-depan	f		f
chunsheng	orang:nama-depan	f		f
chusin	orang:nama-depan	f		f
ciambar	wilayah:kecamatan	f		f
ciampea	wilayah:kecamatan	f		f
ciampel	wilayah:kecamatan	f		f
ciara	orang:nama-depan	f		f
ciasem	wilayah:kecamatan	f		f
ciater	wilayah:kecamatan	f		f
ciawi	wilayah:kecamatan	f		f
ciawigebang	wilayah:kecamatan	f		f
cibadak	wilayah:kecamatan	f		f
cibal	wilayah:kecamatan	f		f
cibaliung	wilayah:kecamatan	f		f
cibalong	wilayah:kecamatan	f		f
cibarusah	wilayah:kecamatan	f		f
cibatu	wilayah:kecamatan	f		f
cibeber	wilayah:kecamatan	f		f
cibeunying	wilayah:kecamatan	f		f
cibeureum	wilayah:kecamatan	f		f
cibingbin	wilayah:kecamatan	f		f
cibinong	wilayah:kecamatan	f		f
cibiru	wilayah:kecamatan	f		f
